MessageID,EmailTextNoNames
199c42c0c99cf815,"Good morning! I apologize for the delay in response. Our lab preschool is
 unfortunately full for the school year with a waitlist. I can add you to the
 waitlist if you would like. Our program runs Tuesdays and Thursdays for 2.5
 hours and is led by high school students looking to enter the field of
 education.
 Best,
 Rose Barney
 Early Childhood Educator/Technician Mentor
 Program Director of Little Highlander's Lab Preschool
 Howell High School - Freshman Campus
 248-881-2014
 On Sat, Oct 4, 2025 at 7:00 PM <REMOVED@the-johnsonfamily.com> wrote:
 
  Hello,
 
  I realize this is short notice. I should have done this earlier, but I just
  forgot. We are looking for childcare options for our three year old. When
  might a spot open up? Also, can we schedule an appointment with you to
  discuss?
 
  My REMOVED REMOVED and I look forward to hearing from you.
 
  Thanks,
  REMOVED"
199ba410da04d542,"Hi, this is REMOVED Neil. I am temporary closed due to lumbar surgery so I deeply
 apologize not being able to care for your child at this moment. I’ve been
 getting a lot of calls from people who Daycare is just closed unexpectedly and
 that’s very sad but the reason is it’s because of the funding they cut them all
 off and those who cannot sustain themselves are forced to close their doors. I’m
 so sorry that happened to you. If I didn’t have PT twice a week, I would’ve
 asked you if you don’t mind me not able to walk as much affecting your child. My
 number is 404-271-9656.
 
 Sent from Yahoo Mail for iPhoneHave a Great Day, Cheryl Jeremiah-Neal
 
 On Monday, October 6, 2025, 11:20 AM, REMOVED@the-millerfamily.com
 <REMOVED@the-millerfamily.com> wrote:
 
  Hello,
 
  I realize this is short notice. Our daycare just closed unexpectedly, and we
  are looking for childcare options for our three year old. When might a spot
  open up? Also, can we schedule an appointment with you to discuss?
 
  My REMOVED REMOVED and I look forward to hearing from you.
 
  Thanks,
  REMOVED"
199b9da629c6dcb9,"Hello REMOVED,
 Are you looking for all day care? We are just a preschool program here at HMNS.
 Our three year old program runs Tuesday-Thursday mornings from 8:45-11:15. If
 this works for your family, please let me know. If you need all day childcare,
 our school would not be an option for you, and I hope you are able to find
 something that works for you!!
 Best,
 Jen
 
  ----------------------------------------------------------------------------
 
 From: REMOVED@the-millerfamily.com <REMOVED@the-millerfamily.com>
 Sent: Sunday, October 5, 2025 9:22 AM
 To: hazelmacbrienns@gmail.com <hazelmacbrienns@gmail.com>
 Subject: Enrollment question
 
 Hello,
 
 I realize this is short notice. I should have done this earlier, but I just
 forgot. We are looking for childcare options for our three year old. When might
 a spot open up? Also, can we schedule an appointment with you to discuss?
 
 My REMOVED REMOVED and I look forward to hearing from you.
 
 Thanks,
 REMOVED"
199bb0392f9dbabd,"Hi! I am so sorry to hear that! What a bind that puts parents in. Fortunately we
 have space for a three year old, immediately . When is a good day and time for
 you? Best , Kelly
 Sent from my iPhone
 
  On Oct 6, 2025, at 2:41 PM, REMOVED@the-millerfamily.com wrote:
 
  Hello,
 
  I realize this is short notice. Our daycare just closed unexpectedly, and we
  are looking for childcare options for our three year old. When might a spot
  open up? Also, can we schedule an appointment with you to discuss?
 
  My REMOVED REMOVED and I look forward to hearing from you.
 
  Thanks,
  REMOVED"
199b9df88c294983,"Hey REMOVED and REMOVED!
 I am so sorry to hear about the unexpected closing of your center. That is
 terrible and has to be so scary!
 I am not 100% sure what our current enrollment is in the three year old room but
 I did include Carissa, our Program Director, who handles all of the enrollment
 here, in the email! :) She is currently helping in a classroom but can get back
 to us as soon as she is able!
 On Thu, Oct 2, 2025 at 11:05 AM <REMOVED@the-millerfamily.com> wrote:
 
  Hello,
 
  I realize this is short notice. Our daycare just closed unexpectedly, and we
  are looking for childcare options for our three year old. When might a spot
  open up? Also, can we schedule an appointment with you to discuss?
 
  My REMOVED REMOVED and I look forward to hearing from you.
 
  Thanks,
  REMOVED"
199b9c2c69eca8c4,"Hi REMOVED,
 We are so sorry to hear that! At the moment, we are currently full in our
 three-year-old rooms. We would invite you to join our waitlist via our website
 at pwumc.org/preschool. If anything becomes available, we will start making
 phone calls from there:)
 Thank you!
 Hillary Brewster
 Director
 On Sat, Oct 4, 2025 at 11:10 AM <REMOVED@the-johnsonfamily.com> wrote:
 
  Hello,
 
  I realize this is short notice. Our daycare just closed unexpectedly, and we
  are looking for childcare options for our three year old. When might a spot
  open up? Also, can we schedule an appointment with you to discuss?
 
  My REMOVED REMOVED and I look forward to hearing from you.
 
  Thanks,
  REMOVED
 
 --
 The Preschool at Point Washington
 1290 North County Highway 395
 Santa Rosa Beach, FL 32459
 (850) 231-5439"
199ba2096b6d6b1b,"Good morning , I have a slot available this Connie from Connie’s Blossom
 Daycare.
 On Sat, Oct 4, 2025 at 1:02 PM Connie Ocon <ocon466@gmail.com> wrote:
 
  Good afternoon , my daycare is in Anthony
  NM are you looking for daycare around this area?
  On Sat, Oct 4, 2025 at 12:21 PM <REMOVED@the-millerfamily.com> wrote:
 
  Hello,
 
  I realize this is short notice. Our daycare just closed unexpectedly, and we
  are looking for childcare options for our three year old. When might a spot
  open up? Also, can we schedule an appointment with you to discuss?
 
  My REMOVED REMOVED and I look forward to hearing from you.
 
  Thanks,
  REMOVED"
199c47c2bc9a5cc8,"Good morning
 
 Could you please share which location or area you’re looking for? Also, what is
  the schedule you need?
 
 Sent from Yahoo Mail for iPhone
 
 On Tuesday, October 7, 2025, 3:52 PM, REMOVED@the-johnsonfamily.com wrote:
 
  Hello,
 
  I realize this is short notice. Our daycare just closed unexpectedly, and we
  are looking for childcare options for our three year old. When might a spot
  open up? Also, can we schedule an appointment with you to discuss?
 
  My REMOVED REMOVED and I look forward to hearing from you.
 
  Thanks,
  REMOVED"
199ba9a91960eed8,"Hello REMOVED,
 I am happy to help! We definitely have space now. Did you already tour with us,
 or did you want to make an appointment for one? What is the best phone number to
 reach you?
 Rockin Regards,
 REMOVED
 Get Outlook for iOS
 
  ----------------------------------------------------------------------------
 
 From: REMOVED@the-johnsonfamily.com <REMOVED@the-johnsonfamily.com>
 Sent: Friday, October 3, 2025 11:38:15 AM
 To: REMOVED Sommersdorf <REMOVED@droolofrock.com>
 Subject: Enrollment question
 
 Hello,
 
 I realize this is short notice. I should have done this earlier, but I just
 forgot. We are looking for childcare options for our three year old. When might
 a spot open up? Also, can we schedule an appointment with you to discuss?
 
 My REMOVED REMOVED and I look forward to hearing from you.
 
 Thanks,
 REMOVED"
199c4ad0a06c5282,"Hi REMOVED,
 Thank you for inquiring about an opening at our center. Currently our preschool
 classroom is full, but we do have a waitlist for openings. I am attaching our
 informational packet to this email. If you would like to be added to our wait
 list please let me know.
 Take care,
 Renee, Moose Alley Director
 On Mon, Oct 6, 2025 at 8:15 PM <REMOVED@the-johnsonfamily.com> wrote:
 
  Hello,
 
  I realize this is short notice. I should have done this earlier, but I just
  forgot. We are looking for childcare options for our three year old. When
  might a spot open up? Also, can we schedule an appointment with you to
  discuss?
 
  My REMOVED REMOVED and I look forward to hearing from you.
 
  Thanks,
  REMOVED
 
 ------ Attachment Parent Informational Packet (1) (1) (1).pdf -----
  Moose Alley Daycare Parent Informational Packet
 Thank you for your interest in Moose Alley Daycare. This packet contains some helpful
 information about our daycare center. Upon enrollment, a parent handbook will be provided to
 you with our full policy and procedures.
 A Little About Moose Alley Daycare
 Located at 99 Bailey Hill Rd in Poland, Moose Alley Daycare LLC was first established in June
 of 2022 as the daycare and property was purchased by new owners Ashlie & Andrew Gagnon.
 Ashlie & Andrew, along with our Director Renee Lancaster and our team of dedicated staff,
 worked to ensure that the need for high quality childcare was met in our small town. We are a
 family owned and run business. We are happy to serve our community and our area children and
 look forward to working with you to provide a secure foundation for your child to ensure
 successful growth and learning. We are licensed to care for children up to 31 children, ages 6
 weeks to 12 years old. We are open from 7am-5pm Monday to Friday. We believe that children
 being outside and enjoying nature is beneficial in an abundance of ways. We strive to incorporate
 many outdoor activities into our curriculum.
 Our REMOVEDion Statement
 Nurturing your child is the most important part of the Moose Alley Daycare program. We will
 provide encouragement, and enriching experiences. Nurturing your child means showing
 support, help, concern, and understanding-all things that are part of the special closeness between
 a caregiver and your child. We believe that play is a vital part of a child’s development. Our
 daycare program encourages creative play. There are opportunities for independent play and
 group play, as well as a mixture of both structured and unstructured time, both inside and
 outside. We provide the ability to develop fine motor and gross motor skills and encourage
 different activities to promote both skill sets.
 At Moose Alley Daycare children learn how to behave appropriately with other children. They
 learn to socialize and how to process and handle their emotions. Effective guidance helps
 children to get along with others and teaches children how to deal with their own feelings in
 acceptable, appropriate ways. This helps promote security and a positive self-concept. Moose
 Alley Daycare provides your child with a relaxed, safe atmosphere in which to develop, learn,
 and grow. We challenge each child to grow and develop at their own pace by exposing them to
 concepts that help them to understand their world. We believe that children learn through a
 variety of experiences. Some of these activities should be consistent in their day, and some
 should be different for variety and interest. We believe that the best childcare depends on
 consistent caregiving in a home-like atmosphere. Children grow and learn best in a safe
 environment that provides opportunities to explore, create and communicate with other children
 and adults. These groups function independently but cooperatively, following routines
 appropriate to individual needs. The program is designed to be inclusive of all children,
 including those with identified disabilities, special learning and developmental needs.
 Non-Discrimination Policy
 It is the policy of Moose Alley Daycare not to discriminate based on race, color, religion (creed),
 gender, gender expression, age, national origin (ancestry), disability, marital status, or sexual
 orientation, on any of its activities or operations. We are committed to providing an inclusive and
 welcoming environment for all members of our staff, children and families we serve, and
 volunteers. We follow all laws set forth by the ADA and are a fully accessible daycare center.
 Enrollment Procedures
 Before your child is enrolled, you will be asked to tour the facility, and stay for a period, once or
 twice, depending on how your child reacts to their new environment. Once your child is enrolled,
 we ask that you complete the enrollment packet and return all the paperwork, including
 up-to-date immunization records, by the first day of attendance. Each of these forms is required
 by the State of Maine for licensing standards. Please notify the program of any changes to your
 child’s information as soon as possible.
 We require a non-refundable deposit (equal to one week's payment) in order to hold your child's
 spot. Your child will not be enrolled, and the spot will not be considered filled until deposit is
 received. Payment will be applied he deposit to your child’s first week of care when they attend.
 If you are on a waitlist, you do not need to pay a deposit until the spot is offered to you. Upon the
 offer, you would then need to pay the deposit to secure the spot.
 Licensing requires that immunization records be kept on file and up to date for all children
 enrolled.
 **Anytime your child goes to the doctor’s office and has shots, please bring an updated
 immunization record to add to your child’s file or have them emailed/faxed to us.**
 For a list of mandatory vaccines for your child to attend daycare please visit:
 https://www.maine.gov/dhhs/mecdc/infectious-disease/immunization/documents/Daycare-Immu
 nization-standards-revised.pdf
 We ask that each child bring:
 - Their immunization records. These can also be faxed to us directly from the physician’s office
 to 207-998-2109 or emailed to moosealleydaycare@gmail.com We must have immunization
 records within 30 days of enrollment.
 - All completed enrollment packed paperwork.
 - 2 full sets of extra clothes (Weather appropriate and including socks!)
 -diapers/wipes if your child is not toilet trained
 -bottles/formula/breastmilk/jarred baby food if appropriate for your child.
 -LUNCH DAILY (we provide morning and afternoon snack and drink)
 -Water bottle to keep at daycare(if over 1) if under 1, a sippy cup is great! This will be labeled
 and only used by your child.
 -children over 18 months-blanket for rest time/small pillow, small stuffy or comfort item. Rest
 time items will be sent home at the end of each week and should be returned the following week
 washed.
  Classrooms
 Infant Classroom
 Our infant classroom schedule is based on each individual infant's needs, abilities, and emotions.
 We provide a creative and stimulating environment that promotes visual, language, gross motor,
 and small motor experiences to enhance learning through each infant's own natural curiosity. At
 each stage of development, our experienced infant teacher will guide your child, and provide
 loving care along the way. Our teacher provides parents with a daily report on each infant's
 activities throughout the day(bottles, diaper changes, feedings etc).
 Toddler Classroom
 The toddler classroom is designed to provide stimulating experiences where toddlers can learn
 through their own inquisitiveness, and emphasizes building self-confidence, learning to navigate
 emotions, building friendships, and fostering the natural curiosity that toddlers have. Our daily
 lesson plans promote art/sensory experiences, music, gross motor, fine motor, and science skills.
 We have indoor play and outdoor play daily. Our teacher guides and gently directs our toddlers to
 explore their surroundings through positive and comforting interactions, activities, and fun
 playtime.
 Preschool Classroom
 Our preschool program provides children with plenty of opportunities for expanding their social
 skills, vocabulary, team building, caring, all while learning their academics in a fun and exciting
 manner! They will spend their day actively learning in the creative arts area, sensory table,
 reading corner, using manipulative in creative building, pretend play in kitchens and dress-up
 costumes, and so much more! Our preschool daily schedule includes circle time, center play,
 language arts, math, science, and sensory exploration along with outdoor play. Children in this
 classroom follow a predictable routine and participate in community jobs in their classroom.
 School Age Classroom
 The school age program is for children who attend school full time (kindergarten through
 elementary grades). Our school age program gives children a safe and fun space to play and learn
 before and after school. During school vacations students participate in fun activities that help to
 support both their social and academic growth.
 
 Rates
 All our slots are full-time spaces, unless otherwise agreed upon with the Owner and Director.
 Rates are subject to change with written advanced notice of policy.
 
 Infant (6 weeks-1 year) $ 230/week
 Toddler (1year-3 year) $205/week
 Preschool (3 year-5 (not in K) $190/week
 School Age (5(in K)-12 years) $100/week before/after care only. School closure and vacation
 days rate changes. See Director for school age availability.
 Moose Alley Daycare Sample Schedule
 7:00am-8:00am-arrival times/wash hands upon arrival/free play
 8:15-potty/diapers/wash hands. AM Snack
 8:45-Circle Time/Weather/Phonics
 9:00-small group centers/art/sensory/math/science
 9:45-potty/diapers/wash hands. Outdoor play
 11:00-Lunch (hand washing before meal)
 12:00-potty/diapers/wash hands. Quiet time
 2:00-potty/diapers/wash hands/free choice
 2:45-wash hands. PM Snack
 3:15-Outdoor play (weather permitting) and pick up
 5:00-Daycare closes
 *Schedules vary by classroom and are dependent on age and developmental needs of children*
 
  Moose Alley Daycare 2024 Closure Calendar:
 Monday, January 1st-New Years Day
 Monday, January 15th-Martin Luther King Jr
 Friday, May 3rd-Staff Professional Development Day
 Monday, May 27th-Memorial Day
 Monday July 1st-Friday July 5th-Vacation Closure
 Monday, September 2nd-Labor Day
 Friday, October 11th-Staff Professional Development Day
 Monday, October 14th-Indigenous Peoples Day
 Thursday & Friday November 28 & 29-Thanksgiving
 Monday December 23rd-Friday December 27th-Holiday vacation
 Wednesday, January 1st 2025-New Years Day
 
  The following Fridays in 2024 we will be closed as of 4pm for staff meetings/training.
 
  Friday March 8th Friday August 16th
 
  *Closure calendar subject to change at the discretion of the owner or director*
 
 ------ End of attachment -----"
199c19c22e323392,"Greetings!
 Our 3 and young 4 year old class is a 2.5 hour 2 day a week prek program with no
 daycare provided. We are currently full and begin enrolling for fall 2026 in
 February.
 Blessings,
 Lara Fogle
 Director
 Dayspring Christian Preschool
 
 Sent from Yahoo Mail for iPhone
 
 On Tuesday, October 7, 2025, 6:42 PM, REMOVED@the-millerfamily.com wrote:
 
  Hello,
 
  I realize this is short notice. Our daycare just closed unexpectedly, and we
  are looking for childcare options for our three year old. When might a spot
  open up? Also, can we schedule an appointment with you to discuss?
 
  My REMOVED REMOVED and I look forward to hearing from you.
 
  Thanks,
  REMOVED"
199b9892be001ae9,"Good morning REMOVED,
 Thank you for your interest in our school. I do have limited availability in my
 classrooms. A few questions and I can let you know availability and send you
 over a tuition quote.
 When is your child's birthday?
 What days are you looking for childcare and the approximate drop off/ pick up
 times? I offer a half day program (pick up is 12:30) or full time 8 hours, 9
 hours or 10 hours.
 Do you have an approximate start date?
 Looking forward to hearing from you soon.
 Jenn
 On Sun, Oct 5, 2025 at 9:47 AM <REMOVED@the-millerfamily.com> wrote:
 
  Hello,
 
  I realize this is short notice. I should have done this earlier, but I just
  forgot. We are looking for childcare options for our three year old. When
  might a spot open up? Also, can we schedule an appointment with you to
  discuss?
 
  My REMOVED REMOVED and I look forward to hearing from you.
 
  Thanks,
  REMOVED"
199abc1e8b904821,"Hi REMOVED,
 Sure, you may call 404 241-9359 to speak with us..
 Thank you!
 On Fri, Oct 3, 2025, 4:09 PM <REMOVED@the-millerfamily.com> wrote:
 
  Hello,
 
  I realize this is short notice. I should have done this earlier, but I just
  forgot. We are looking for childcare options for our three year old. When
  might a spot open up? Also, can we schedule an appointment with you to
  discuss?
 
  My REMOVED REMOVED and I look forward to hearing from you.
 
  Thanks,
  REMOVED"
199ab648585ab045,"Sure you can make appointment,you can call me at +15103668959.We are available
 today between 5-7 in the evening.Thanks
 Sent from my iPhone
 
  On Oct 3, 2025, at 10:48 AM, REMOVED@the-millerfamily.com wrote:
 
  Hello,
 
  I realize this is short notice. I should have done this earlier, but I just
  forgot. We are looking for childcare options for our three year old. When
  might a spot open up? Also, can we schedule an appointment with you to
  discuss?
 
  My REMOVED REMOVED and I look forward to hearing from you.
 
  Thanks,
  REMOVED"
199b0ab2449d4f8f,"Hi REMOVED,
 Thank you for your interest in Little Blessings Daycare. We do have a spot
 available for a 3 year old.
 The next time available for a tour will be on Thursday, October 9th, at 5:15pm.
  Let me know if that works for you and your REMOVED.
 Feel free to contact me at
 650-207-7003 if you have any further questions.
 Blessings,
 Little Blessings Daycare
 Maria Ramos
 659-207-7003
 1050lbdaycare@gmail.com
 
  On Oct 3, 2025, at 4:42 PM, REMOVED@the-millerfamily.com wrote:
 
  Hello,
 
  I realize this is short notice. Our daycare just closed unexpectedly, and we
  are looking for childcare options for our three year old. When might a spot
  open up? Also, can we schedule an appointment with you to discuss?
 
  My REMOVED REMOVED and I look forward to hearing from you.
 
  Thanks,
  REMOVED"
199b681bad054b1c,"And sure you can schedule an appointment with me any time. Thank you
 On Sun, Oct 5, 2025 at 6:31 PM Lucy Baffoe <lbaffoe1@gmail.com> wrote:
 
  Good evening! Please not sure when but I can email you back when I found out,
  if that
  Work for you? Thank you
  On Sun, Oct 5, 2025 at 4:59 PM <REMOVED@the-johnsonfamily.com> wrote:
 
  Hello,
 
  I realize this is short notice. I should have done this earlier, but I just
  forgot. We are looking for childcare options for our three year old. When
  might a spot open up? Also, can we schedule an appointment with you to
  discuss?
 
  My REMOVED REMOVED and I look forward to hearing from you.
 
  Thanks,
  REMOVED"
199baf59ad2549d1,"REMOVED,
 We have a full day three year old opening at the moment. They do need to be
 fully potty trained. When are you looking to start?
 On Mon, Oct 6, 2025 at 1:04 PM <REMOVED@the-millerfamily.com> wrote:
 
  Hello,
 
  I realize this is short notice. I should have done this earlier, but I just
  forgot. We are looking for childcare options for our three year old. When
  might a spot open up? Also, can we schedule an appointment with you to
  discuss?
 
  My REMOVED REMOVED and I look forward to hearing from you.
 
  Thanks,
  REMOVED
 
 --
 Sharie Biermann
 Childcare Director
 Fort Collins Montessori School
 (970) 631-8612
 sbiermann@focomontessori.org"
199ba7b0bfc9b719,"Dear Johnson Family,
 Thank you for your inquiry for openings; however, at this time we are full and
 not adding anyone to the waitlist.
 On Thu, Oct 2, 2025 at 12:58 PM <REMOVED@the-johnsonfamily.com> wrote:
 
  Hello,
 
  I realize this is short notice. I should have done this earlier, but I just
  forgot. We are looking for childcare options for our three year old. When
  might a spot open up? Also, can we schedule an appointment with you to
  discuss?
 
  My REMOVED REMOVED and I look forward to hearing from you.
 
  Thanks,
  REMOVED"
199ba973a4f55df9,"REMOVED,
 My apologies on the delay, when I opened a year ago I used my personal email
 until my work one was generated. When is your child's birthday? When would you
 be looking to start? What dates and times work best for you for a tour? I look
 forward to hearing from you!
 Thank you,
 Jada Fleming
 On Sun, Oct 5, 2025 at 8:32 AM <REMOVED@the-johnsonfamily.com> wrote:
 
  Hello,
 
  I realize this is short notice. I should have done this earlier, but I just
  forgot. We are looking for childcare options for our three year old. When
  might a spot open up? Also, can we schedule an appointment with you to
  discuss?
 
  My REMOVED REMOVED and I look forward to hearing from you.
 
  Thanks,
  REMOVED
 
 --
 Thank you,
 Jada Fleming
 651-380-8965"
199aaac9f57389e8,"Hello! My apologies about the childcare closing. We do have an opening but I
 would need to know the days and hours of care you need. We offer a 40 hour week,
 private pay of $285 weekly for the 3 yr old slot. We do require a 2 week deposit
 and it will cover the first and last week the child is in our care and a $50
 enrollment fee.If this meets your needs and desire please feel free to reach out
 for an interview process.
 Best regards,
 Katrina Robinson, Director of Wiggles and Giggles Preschool, LLC
 On Fri, Oct 3, 2025 at 10:10 AM <REMOVED@the-johnsonfamily.com> wrote:
 
  Hello,
 
  I realize this is short notice. Our daycare just closed unexpectedly, and we
  are looking for childcare options for our three year old. When might a spot
  open up? Also, can we schedule an appointment with you to discuss?
 
  My REMOVED REMOVED and I look forward to hearing from you.
 
  Thanks,
  REMOVED"
199aa817626ef19c,"hello 👋 espero respuesta
 
 Analias Aybar Santana
 El El mié, 1 oct 2025 a la(s) 7:38 p.m., Analias Aybar <analias.aa19@gmail.com>
 escribió:
 
  Hello REMOVED,
 
  Thank you for reaching out and for considering The Little Moon Family Child
  Care for your child’s care. I completely understand your situation and it will
  be a pleasure to meet with you and REMOVED to discuss enrollment options.
 
  At the moment, we do have space available for children in your child’s age
  group. We can schedule a visit on Wednesday at 5:00 p.m. (or another time that
  works best for your family). During the visit, you’ll be able to see our
  space, learn more about our program, and I will be happy to answer any
  questions you may have.
 
  Please confirm if Wednesday at 5:00 p.m. works for you, or let me know a
  different day or time that is more convenient.
 
  Warm regards,
 
  Analias Aybar
 
  Director – The Little Moon Family Child Care
 
  Analias Aybar Santana
  El El mié, 1 oct 2025 a la(s) 6:57 p.m., <REMOVED@the-johnsonfamily.com>
  escribió:
 
  Hello,
 
  I realize this is short notice. Our daycare just closed unexpectedly, and we
  are looking for childcare options for our three year old. When might a spot
  open up? Also, can we schedule an appointment with you to discuss?
 
  My REMOVED REMOVED and I look forward to hearing from you.
 
  Thanks,
  REMOVED"
199af4249cb20030,"Hello. I currently do have an open spot available for a 3yr old.
 I would love to ask a few questions:
 Does the child have any allergies (we have dogs, cats, & chickens) also any food
 allergies at all (such as milk/dairy, or peanuts)
 When are you looking for care to start?
 What times for drop off and pick up?
 I would be available to meet this next week on Tuesday or Wednesday evening or
 Friday evening
 Please let me know if either of those day would work for you.
 Thank you
 Angelia coppernoll
 Kiddie Paws Playschool
 
 Sent from Yahoo Mail for iPhone
 
 On Friday, October 3, 2025, 9:20 AM, REMOVED@the-millerfamily.com wrote:
 
  Hello,
 
  I realize this is short notice. Our daycare just closed unexpectedly, and we
  are looking for childcare options for our three year old. When might a spot
  open up? Also, can we schedule an appointment with you to discuss?
 
  My REMOVED REMOVED and I look forward to hearing from you.
 
  Thanks,
  REMOVED"
199bb9261c3a5f38,"Hi REMOVED. Great to meet you!
 Currently I do have a space available. If you are available I can meet with you
 tomorrow around 5pm. Let me know if this works for you.
 
  On Oct 6, 2025, at 2:17 PM, REMOVED@the-johnsonfamily.com wrote:
 
  Hello,
 
  I realize this is short notice. Our daycare just closed unexpectedly, and we
  are looking for childcare options for our three year old. When might a spot
  open up? Also, can we schedule an appointment with you to discuss?
 
  My REMOVED REMOVED and I look forward to hearing from you.
 
  Thanks,
  REMOVED"
199bf71b8531e99b,"Hello
 Who referred you to our center?
 
 So'Unique Kids daycare LLC
 Victoria Maple- Owner
 (443) 317-6246
 souniquekidsdaycare@gmail.com
 On Tue, Oct 7, 2025 at 12:08 PM <REMOVED@the-millerfamily.com> wrote:
 
  Hello,
 
  I realize this is short notice. I should have done this earlier, but I just
  forgot. We are looking for childcare options for our three year old. When
  might a spot open up? Also, can we schedule an appointment with you to
  discuss?
 
  My REMOVED REMOVED and I look forward to hearing from you.
 
  Thanks,
  REMOVED"
199ac95a895c5e26,"Hi REMOVED,
 We currently have one MWF space available, but there is a family that has
 tentatively secured that spot. I should know for sure early next week.
 If they do secure that spot, it’s nearly impossible to predict when another
 might open up. We are in the process of opening another location, and that will
 open quite a few spaces, but I don’t have a hard opening date quite yet.
 Happy to answer any other questions you may have about Little Ivy!
 Sincerely,
 Leslie Myers
 Co-Owner
 
  On Oct 3, 2025, at 5:08 PM, REMOVED@the-millerfamily.com wrote:
 
  Hello,
 
  I realize this is short notice. Our daycare just closed unexpectedly, and we
  are looking for childcare options for our three year old. When might a spot
  open up? Also, can we schedule an appointment with you to discuss?
 
  My REMOVED REMOVED and I look forward to hearing from you.
 
  Thanks,
  REMOVED"
